CTUID,CTNAME,PRUID,PRNAME,CMAUID,CMAPUID,CMANAME,CMATYPE,CTNAME2,ID,Branch Name,Tier,Total ENG,Total FRE,Total MLC,All Languages,percent_MLC,percent_MLC_c,geometry
5350128.04,0128.04,35,Ontario,535,35535,Toronto,B,128.04,MP,Mount Pleasant,NL,153020,1273,1061,155354,0.7,0.006999999999999999,"list(list(c(7223015.3, 7222831.41143, 7222813.202855, 7222764.157145, 7222824.16, 7222841.95143, 7223206.214285, 7223222.257145, 7223239.185715, 7223240.53143, 7223257.25143, 7223262.634285, 7223283.08857, 7223302.894285, 7223509.137145, 7223547.74, 7223554.842855, 7223577.42, 7223583.66, 7223405.52, 7223235.857145, 7223171.63143, 7223030.46857, 7223015.3, 933307.794284999, 933229.325715002, 933279.525715001, 933414.342854999, 933445.885715, 933455.02, 933642.057145, 933648.13143, 933658.782855, 
933659.628570002, 933667.337145001, 933669.82, 933677.63143, 933683.248569999, 933786.677145001, 933681.20857, 933664.79143, 933619.925714999, 933607.48, 933513.739999998, 933423.697145, 933389.611430001, 933315.734285001, 933307.794284999)))"
5350363.06,0363.06,35,Ontario,535,35535,Toronto,B,363.06,SC,Scarborough Civic Centre,NL,166217,1427,11670,179314,6.5,0.065,"list(list(c(7232843.49143, 7232826.00857, 7232820.937145, 7232816.574285, 7232812.28857, 7232807.96, 7232803.262855, 7232798.277145, 7232793.13143, 7232785.72, 7232776.505715, 7232759.117145, 7232728.4, 7232732.562855, 7232724.46, 7232715.34, 7232698.737145, 7232672.07143, 7232655.32, 7232635.11143, 7232624.914285, 7232587.82857, 7232489.702855, 7232489.477145, 7232484.825715, 7232475.717145, 7232473.062855, 7232472.78857, 7232452.48, 7232416.282855, 7232386.085715, 7232381.194285, 7232377.194285, 
7232373.185715, 7232363.27143, 7232355.814285, 7232351.445715, 7232379.36857, 7232709.042855, 7232745.237145, 7232886.142855, 7232992.037145, 7233086.01143, 7233087.845715, 7233096.745715, 7233103.47143, 7233112.257145, 7233122.934285, 7233193.97143, 7233194.62, 7233195.222855, 7233195.74857, 7233196.214285, 7233196.617145, 7233196.94857, 7233197.202855, 7233197.39143, 7233197.522855, 7233197.574285, 7233197.54857, 7233197.47143, 7233197.297145, 7233197.08, 7233188.345715, 7233191.03143, 7233193.36857, 
7233195.694285, 7233198, 7233200.28857, 7233202.56, 7233204.805715, 7233207.02857, 7233209.222855, 7233211.382855, 7233213.52, 7233215.625715, 7233217.69143, 7233219.72857, 7233221.734285, 7233223.685715, 7233225.602855, 7233227.48, 7233229.314285, 7233231.105715, 7233232.84857, 7233234.54857, 7233236.182855, 7233237.78857, 7233239.334285, 7233240.82, 7233242.265715, 7233243.64, 7233244.96857, 7233246.24857, 7233261.982855, 7233274.054285, 7233349.217145, 7233431.465715, 7233450.762855, 7233478.642855, 
7233492.865715, 7233500.614285, 7233506.457145, 7233514.254285, 7233519.442855, 7233524.71143, 7233529.922855, 7233534.322855, 7233540.90857, 7233547.90857, 7233554.29143, 7233560.75143, 7233420.094285, 7233220.277145, 7233158.38, 7233109.04857, 7233056.04857, 7233026.86857, 7232964.985715, 7232947.417145, 7232919.605715, 7232893.194285, 7232885.674285, 7232876.754285, 7232843.49143, 944100.077144999, 944090.879999999, 944106.448569998, 944124.862854999, 944137.351429999, 944149.66, 944162.66, 944175.66, 
944187.837145001, 944204.559999999, 944223.565715, 944259.057145, 944318.760000002, 944336.15143, 944352.374285001, 944368.428569999, 944400.974284999, 944453.239999998, 944488.711429998, 944531.897144999, 944553.985715002, 944627.954285, 944827.751430001, 944828.214285001, 944836.742855001, 944852.785714999, 944857.02857, 944857.465714999, 944895.422855001, 944952.388569999, 944999.908569999, 945007.605714999, 945014.54857, 945021.505715001, 945038.711429998, 945051.65143, 945059.877145, 945073.539999999, 
945234.865715001, 945252.577144999, 945319.414285, 945372.694285002, 945422.805714998, 945424.171429999, 945428.991429999, 945412.997145001, 945392.111430001, 945366.731430002, 945244.254285, 945242.911430001, 945241.54857, 945240.145714998, 945238.742855001, 945237.294284999, 945235.851429999, 945234.371429998, 945232.902855001, 945231.408569999, 945229.934285, 945228.434285, 945226.942855, 945225.47143, 945224, 945183.802855, 945183.52857, 945183.014284998, 945182.448569998, 945181.800000001, 945181.088569999, 
945180.314284999, 945179.48, 945178.579999998, 945177.617144998, 945176.602855001, 945175.511429999, 945174.357145, 945173.15143, 945171.888569999, 945170.562855002, 945169.182854999, 945167.745715, 945166.268569998, 945164.711429998, 945163.122855, 945161.477145001, 945159.788570002, 945158.054285001, 945156.265714999, 945154.428569999, 945152.54857, 945150.634284999, 945148.682854999, 945146.677145001, 945144.66, 945114.685715001, 945088.054285001, 944946.882855002, 944784.365715001, 944748.305714998, 
944696.399999999, 944668.239999998, 944652.282855, 944639.897144999, 944619.391430002, 944607.974284999, 944595.277144998, 944582.694285002, 944570.274285, 944553.988570001, 944537.497145001, 944519.931430001, 944499.722855002, 944422.84, 944313.257144999, 944281.371429998, 944254.851429999, 944225.602855001, 944209.725715, 944176.071430001, 944166.517145, 944151.242855001, 944136.108569998, 944131.65143, 944117.571430001, 944100.077144999)))"
5350363.07,0363.07,35,Ontario,535,35535,Toronto,B,363.07,SC,Scarborough Civic Centre,NL,166217,1427,11670,179314,6.5,0.065,"list(list(c(7234559.454285, 7234557.442855, 7234559.86, 7234573.077145, 7234613.174285, 7234626.965715, 7234642.334285, 7234649.20857, 7234652.182855, 7234656.965715, 7234680.425715, 7234795.07143, 7234815.762855, 7234836.534285, 7234854.64, 7234858.357145, 7234855.38, 7234847.65143, 7234832.794285, 7234815.682855, 7234805.445715, 7234816.174285, 7234810.657145, 7234818.765715, 7234824.99143, 7234854.345715, 7234866.617145, 7234868.11143, 7234873.14857, 7234876.637145, 7234892.75143, 7234903.737145, 
7234913.52857, 7234925.40857, 7234931.454285, 7234940.44857, 7234950.702855, 7234980.33143, 7235027.165715, 7235039.845715, 7235061.12857, 7235062.754285, 7235061.537145, 7235043.16, 7235032.98, 7235029.385715, 7235032.845715, 7235080.402855, 7235114.574285, 7235127.437145, 7235131.797145, 7235134.325715, 7235133.982855, 7235152.54, 7235167.32857, 7235167.68857, 7235177.014285, 7235185.56, 7235203.83143, 7235215.38, 7235236.417145, 7235271.257145, 7235280.897145, 7235288.262855, 7235281.99143, 7235263.702855, 
7235252.465715, 7235248.102855, 7235252.80857, 7235263.74, 7235280.14857, 7235304.69143, 7235355.3, 7235371.785715, 7235391.602855, 7235401.065715, 7235411.75143, 7235411.877145, 7235418.637145, 7235420.082855, 7235422.285715, 7235433.445715, 7235484.045715, 7235515.88, 7235546.554285, 7235555.54857, 7235581.022855, 7235599.13143, 7235615.12, 7235629.89143, 7235634.15143, 7235643.80857, 7235657.134285, 7235668.474285, 7235714.36, 7235732.077145, 7235749.185715, 7235751.137145, 7235765.76, 7235771.982855, 
7235783.834285, 7235789.55143, 7235816.802855, 7235856.014285, 7235878.02, 7235879.982855, 7235832.814285, 7235767.8, 7235607.345715, 7235427.76, 7235044.71143, 7234958.877145, 7234714.34857, 7234550.63143, 7234321.717145, 7234075.694285, 7233815.297145, 7233560.75143, 7233554.29143, 7233547.90857, 7233540.90857, 7233534.322855, 7233529.922855, 7233524.71143, 7233519.442855, 7233514.254285, 7233506.457145, 7233500.614285, 7233492.865715, 7233478.642855, 7233450.762855, 7233431.465715, 7233349.217145, 
7233274.054285, 7233261.982855, 7233246.24857, 7233244.96857, 7233243.64, 7233242.265715, 7233240.82, 7233239.334285, 7233237.78857, 7233236.182855, 7233234.54857, 7233232.84857, 7233231.105715, 7233229.314285, 7233227.48, 7233225.602855, 7233223.685715, 7233221.734285, 7233219.72857, 7233217.69143, 7233215.625715, 7233213.52, 7233211.382855, 7233209.222855, 7233207.02857, 7233204.805715, 7233202.56, 7233200.28857, 7233198, 7233195.694285, 7233193.36857, 7233191.03143, 7233188.345715, 7233197.08, 
7233197.297145, 7233197.47143, 7233197.54857, 7233197.574285, 7233197.522855, 7233197.39143, 7233197.202855, 7233196.94857, 7233196.617145, 7233196.214285, 7233195.74857, 7233195.222855, 7233194.62, 7233193.97143, 7233122.934285, 7233112.257145, 7233103.47143, 7233096.745715, 7233196.87143, 7233317.077145, 7233400.062855, 7233444.805715, 7233500.037145, 7233554.58, 7233666.825715, 7233804.762855, 7233824.48, 7233830.35143, 7233839.514285, 7233853.55143, 7233880.78, 7234026.877145, 7234083.24857, 
7234131.402855, 7234170.914285, 7234181.96857, 7234192.98857, 7234203.95143, 7234214.88857, 7234222.825715, 7234225.78, 7234236.634285, 7234247.43143, 7234258.194285, 7234268.92, 7234279.594285, 7234290.237145, 7234300.825715, 7234311.36857, 7234321.862855, 7234332.32857, 7234342.737145, 7234353.105715, 7234363.42, 7234373.7, 7234383.78857, 7234391.702855, 7234399.56857, 7234407.394285, 7234415.174285, 7234422.902855, 7234430.59143, 7234438.225715, 7234445.825715, 7234453.365715, 7234460.865715, 
7234468.31143, 7234475.722855, 7234483.08, 7234490.38, 7234497.634285, 7234504.84, 7234512.01143, 7234519.114285, 7234526.174285, 7234533.185715, 7234537.81143, 7234541.085715, 7234559.454285, 946413.505715001, 946410.225715, 946413.145714998, 946401.491429999, 946366.128570002, 946353, 946348.474284999, 946350.745715, 946368.957145002, 946377.094285, 946385.460000001, 946355.045715, 946355.634284999, 946349.997145001, 946341.800000001, 946326.86857, 946308.654284999, 946293.751430001, 946283.808570001, 
946251.622855, 946221.711429998, 946156.034285001, 946111.36857, 946095.142855, 946095.217145, 946117.117144998, 946118.277144998, 946112.594285, 946093.448569998, 946097.191429999, 946096.988570001, 946096.84857, 946094.442855, 946086.174284998, 946087.257144999, 946095.108569998, 946095.905715, 946081.457145002, 946063.851429999, 946045.322854999, 946025.217145, 946016.148570001, 946005.531429999, 945980.399999999, 945973.374285001, 945964.411430001, 945956.711429998, 945935.074285001, 945906.879999999, 
945887.345715001, 945874.605714999, 945860.5, 945833.399999999, 945816.111430001, 945802.334284998, 945802, 945796.391430002, 945794.940000001, 945791.837145001, 945797.02857, 945824.717145, 945879.84, 945889.888569999, 945906.808570001, 945924.402855001, 945933.605714999, 945944.071430001, 945956.808570001, 945971.171429999, 945985.611430001, 945992.711429998, 945995.031429999, 945985.379999999, 945984.697145, 945983.879999999, 945983.488570001, 945983.045715, 945983.039999999, 945978.059999999, 
945976.994284999, 945975.371429998, 945967.145714998, 945916.937144998, 945942.402855001, 945980.140000001, 945987.991429999, 945996.717145, 945988.522854999, 945974.748569999, 945950.357145, 945932.399999999, 945913.331429999, 945897, 945891.754285, 945896.857145, 945879.234285001, 945851.494284999, 945848.331429999, 945840.008570001, 945836.465714999, 945832.98, 945831.297145002, 945818.5, 945791.20857, 945767.074285001, 945761.454285, 945735.051430002, 945697.408569999, 945606.245715, 945504.108569998, 
945288.214285001, 945239.717145, 945109.445714999, 945020.494284999, 944896.602855001, 944766.508570001, 944633.579999998, 944499.722855002, 944519.931430001, 944537.497145001, 944553.988570001, 944570.274285, 944582.694285002, 944595.277144998, 944607.974284999, 944619.391430002, 944639.897144999, 944652.282855, 944668.239999998, 944696.399999999, 944748.305714998, 944784.365715001, 944946.882855002, 945088.054285001, 945114.685715001, 945144.66, 945146.677145001, 945148.682854999, 945150.634284999, 
945152.54857, 945154.428569999, 945156.265714999, 945158.054285001, 945159.788570002, 945161.477145001, 945163.122855, 945164.711429998, 945166.268569998, 945167.745715, 945169.182854999, 945170.562855002, 945171.888569999, 945173.15143, 945174.357145, 945175.511429999, 945176.602855001, 945177.617144998, 945178.579999998, 945179.48, 945180.314284999, 945181.088569999, 945181.800000001, 945182.448569998, 945183.014284998, 945183.52857, 945183.802855, 945224, 945225.47143, 945226.942855, 945228.434285, 
945229.934285, 945231.408569999, 945232.902855001, 945234.371429998, 945235.851429999, 945237.294284999, 945238.742855001, 945240.145714998, 945241.54857, 945242.911430001, 945244.254285, 945366.731430002, 945392.111430001, 945412.997145001, 945428.991429999, 945483.225715, 945549.474284999, 945595.417144999, 945620.185715001, 945653.625714999, 945686.648570001, 945756.674284998, 945845.862854999, 945857.719999999, 945861.205715001, 945866.648570001, 945875.402855001, 945891.728569999, 945992.765714999, 
946031.751430001, 946067.111430001, 946096.125714999, 946104.288570002, 946112.505715001, 946120.79143, 946129.117144998, 946135.231430002, 946137.505715001, 946145.954285, 946154.437144998, 946162.997145001, 946171.594285, 946180.262855001, 946188.97143, 946197.737144999, 946206.554285001, 946215.417144999, 946224.334284998, 946233.32, 946242.345715001, 946251.428569999, 946260.551430002, 946269.671429999, 946276.774285, 946283.948569998, 946291.162854999, 946298.425714999, 946305.745715, 946313.094285, 
946320.502854999, 946327.960000001, 946335.465714999, 946343.031429999, 946350.620000001, 946358.271430001, 946365.97143, 946373.694285002, 946381.488570001, 946389.308570001, 946397.191429999, 946405.105714999, 946413.068569999, 946421.071430001, 946426.385715, 946429.705715001, 946413.505715001)))"
5350378.23,0378.23,35,Ontario,535,35535,Toronto,B,378.23,WS,Woodside Square,NL,256097,3825,80568,340490,23.7,0.237,"list(list(c(7231013.42857, 7231005.18857, 7230918.665715, 7230868.025715, 7230806.254285, 7230775.44857, 7230703.322855, 7230587.225715, 7230571.117145, 7230555.177145, 7230468.76857, 7230373.482855, 7230293.677145, 7230195.285715, 7230154.48, 7230148.825715, 7230138.88857, 7230130.86, 7230117.25143, 7230099.257145, 7230069.26857, 7230054.18857, 7230038.742855, 7230025.785715, 7230014.00857, 7229979.762855, 7230026.03143, 7230319.974285, 7230324.425715, 7230438.894285, 7230512.505715, 7230646.637145, 
7230768.06857, 7230807.497145, 7230824.46857, 7230884.217145, 7230967.294285, 7230988.257145, 7231174.902855, 7231256.697145, 7231274.637145, 7231306.12857, 7231334.402855, 7231393.005715, 7231477.08857, 7231501.15143, 7231549.52857, 7231578.305715, 7231609, 7231609.094285, 7231617.274285, 7231617.462855, 7231619.9, 7231611.5, 7231606, 7231134, 7231026, 7231013.42857, 945703.934285, 945695.497145001, 945853.134284999, 945950.142855, 946062.834284998, 946117.997145001, 946250.857145, 946461.611430001, 
946490.065715, 946518.217145, 946670.84857, 946842.239999998, 946986.011429999, 947163.885715, 947240.814284999, 947249.157145001, 947264.025715001, 947274.025715001, 947286.140000001, 947299.554285001, 947316.02857, 947324.762855001, 947335.522854999, 947349.834284998, 947363.325715002, 947419.245715, 947443.414285, 947596.977145001, 947599.302855, 947659.108569998, 947697.817145001, 947768.539999999, 947833.988570001, 947854.394285001, 947823.148570001, 947707.682854999, 947550.614285, 947514.857145, 
947163.52, 947017.702854998, 946985.717145, 946930.382855002, 946875.460000001, 946768.114285, 946608.262855001, 946566.805714998, 946476.68, 946420.477145001, 946359.428569999, 946359.225715, 946341.579999998, 946341.177145001, 946336.982855, 946328.625714999, 946318.31143, 945836.5, 945719.437144998, 945703.934285)))"
5350378.24,0378.24,35,Ontario,535,35535,Toronto,B,378.24,WS,Woodside Square,NL,256097,3825,80568,340490,23.7,0.237,"list(list(c(7231620.302855, 7231619.9, 7231617.462855, 7231617.274285, 7231609.094285, 7231609, 7231578.305715, 7231549.52857, 7231501.15143, 7231477.08857, 7231393.005715, 7231334.402855, 7231306.12857, 7231274.637145, 7231256.697145, 7231174.902855, 7230988.257145, 7230967.294285, 7230884.217145, 7230824.46857, 7230807.497145, 7230938.97143, 7231041.69143, 7231090.92, 7231173.72, 7231305.54, 7231320.23143, 7231476.834285, 7231546.15143, 7231841.19143, 7231941.84857, 7232074.062855, 7232133.097145, 
7232139.357145, 7232258.43143, 7232307.1, 7232353.59143, 7232482.13143, 7232575.985715, 7232595.06, 7232601.24857, 7232626.82857, 7232640.894285, 7232653.345715, 7232661.194285, 7232661.60857, 7232648.02, 7232647.614285, 7232647.102855, 7232646.674285, 7232645.985715, 7232645.557145, 7232644.942855, 7232644.674285, 7232643.98, 7232643.98, 7232643.282855, 7232642.58857, 7232641.98857, 7232641.997145, 7232641.165715, 7232640.977145, 7232640.597145, 7232640.102855, 7232638.914285, 7232638.84857, 7232638.345715, 
7232637.53143, 7232637.02857, 7232636.357145, 7232636.057145, 7232635.314285, 7232634.277145, 7232634.3, 7232633.82857, 7232633.73143, 7232633.34857, 7232633.857145, 7232633.322855, 7232633.66857, 7232633.805715, 7232634.46857, 7232634.58857, 7232634.714285, 7232635.382855, 7232636.02, 7232636.342855, 7232637.254285, 7232637.59143, 7232638.60857, 7232640.48, 7232641.7, 7232643.885715, 7232646.534285, 7232649.02, 7232650.337145, 7232653.12857, 7232655.98857, 7232659.52857, 7232678.9, 7232729.08, 7232888.73143, 
7232888.83143, 7232911.16, 7232913.385715, 7232918.037145, 7232920.35143, 7232924.902855, 7232914.5, 7232906.045715, 7232898.92857, 7232863.5, 7232817.5, 7232670, 7232600.037145, 7232585.842855, 7232572.005715, 7232412, 7232248.5, 7232184, 7232113.5, 7232008.174285, 7231995.5, 7231994.5, 7231981.857145, 7231955.5, 7231681, 7231649.32, 7231634.5, 7231625.617145, 7231620.302855, 946337.382855002, 946336.982855, 946341.177145001, 946341.579999998, 946359.225715, 946359.428569999, 946420.477145001, 946476.68, 
946566.805714998, 946608.262855001, 946768.114285, 946875.460000001, 946930.382855002, 946985.717145, 947017.702854998, 947163.52, 947514.857145, 947550.614285, 947707.682854999, 947823.148570001, 947854.394285001, 947924.148570001, 947978.648570001, 948004.282855, 948047.502854999, 948116.13143, 948123.780000001, 948204.654284999, 948239.960000001, 948390.251430001, 948443.640000001, 948518.262855001, 948548.594285, 948560.117144998, 948620.945714999, 948646.154284999, 948670.234285001, 948737.728569999, 
948787.014284998, 948796.66, 948785.297145002, 948729.562855002, 948680.094285, 948610.574285001, 948531.917144999, 948483.125714999, 948466.125714999, 948459.294284999, 948453.982855, 948446.591430001, 948440.199999999, 948432.808570001, 948425.377145, 948420.114285, 948414.757144999, 948408.494284999, 948402.102855001, 948396.742855001, 948393.502854999, 948386.197145, 948381.854285002, 948375.565715, 948369.225715, 948361.831429999, 948355.328570001, 948349.051430002, 948342.699999999, 948336.271430001, 
948329.920000002, 948321.434285, 948314.077144999, 948306.622855, 948297.031429999, 948288.685715001, 948279.205715001, 948269.79143, 948258.245715, 948251.039999999, 948241.54857, 948238.488570001, 948231.20857, 948221.945714999, 948215.70857, 948209.48, 948199.177145001, 948191.997145001, 948184.757144999, 948175.545715, 948167.274285, 948160.171429999, 948149.065715, 948139.914285, 948128.871429998, 948115.822854999, 948105.885715, 948099.885715, 948091.054285001, 948082.222855002, 948070.974284999, 
948055.722855002, 947955.522854999, 947673.402855001, 947673.225715, 947635.634284999, 947631.18857, 947621.897144999, 947617.271430001, 947608.182854999, 947599.81143, 947593.128570002, 947587.502854999, 947559.5, 947507.625714999, 947368.81143, 947297.645714998, 947283.205715001, 947269.13143, 947106.374285001, 946934.625714999, 946882.5, 946824.062855002, 946720.245715, 946707.751430001, 946705.874285001, 946693.231430002, 946666.874285001, 946394.125714999, 946365.085715, 946351.5, 946342.665715002, 
946337.382855002)))"
5350010.01,0010.01,35,Ontario,535,35535,Toronto,B,10.01,SA,Sanderson,NL,164581,2348,26493,193422,13.7,0.13699999999999998,"list(list(c(7222803.377145, 7222830.94857, 7222831.14857, 7222836.05143, 7222818.194285, 7222798.345715, 7222563.86857, 7222560.662855, 7222430.977145, 7222167.774285, 7222152.234285, 7222119.68, 7222075.5, 7222009.042855, 7221998.277145, 7221961.59143, 7221957.385715, 7221879.44857, 7221879.365715, 7221856.15143, 7221901.862855, 7221902.50857, 7221999.822855, 7222432.582855, 7222411.90857, 7222411.7, 7222348.4, 7222348.165715, 7222324.034285, 7222417.462855, 7222501.34857, 7222561.465715, 7222615.44857, 
7222666.337145, 7222734.44857, 7222765.30857, 7222770.13143, 7222803.377145, 926854.68, 926798.640000001, 926798.234285001, 926788.408569999, 926786.5, 926783.559999999, 926748.825715002, 926748.351429999, 926728.100000001, 926686.997145001, 926687.920000002, 926683.234285001, 926676.874285001, 926667.534285001, 926685.085715, 926770.874285001, 926778.579999998, 926935.331429999, 926935.5, 926984.239999998, 927008.011429999, 927008.31143, 926810.725715, 927008.057145, 927048.077144999, 927048.488570001, 
927171.511429999, 927171.974284999, 927219.697145, 927267.597144999, 927310.671429999, 927341.18, 927231.140000001, 927126.794284999, 926990.145714998, 926928.014284998, 926918.47143, 926854.68)))"
5350010.02,0010.02,35,Ontario,535,35535,Toronto,B,10.02,SA,Sanderson,NL,164581,2348,26493,193422,13.7,0.13699999999999998,"list(list(c(7222846.19143, 7222836.05143, 7222831.14857, 7222830.94857, 7222803.377145, 7222770.13143, 7222765.30857, 7222734.44857, 7222666.337145, 7222615.44857, 7222561.465715, 7222692.422855, 7222709.494285, 7222745.834285, 7222810.162855, 7222838.622855, 7222914.797145, 7222981.60857, 7223011.254285, 7223068.665715, 7223173.69143, 7223265.64, 7223281.934285, 7223301.045715, 7223354.42, 7223373, 7223390.04, 7223410.17143, 7223416.73143, 7223419.085715, 7223443.6, 7223484.23143, 7223513.182855, 
7223554.174285, 7223575.36, 7223582.76857, 7223617.56857, 7223620.66, 7223623.16857, 7223628.58857, 7223632.857145, 7223633.905715, 7223635.01143, 7223624.18857, 7223604.84857, 7223585.78857, 7223558.20857, 7223558.14, 7223554, 7223539, 7223534.822855, 7223447.005715, 7223442, 7223417.94857, 7223374.5, 7223351, 7223307.5, 7223251, 7223155, 7222878.5, 7222858.754285, 7222846.19143, 926790.234285001, 926788.408569999, 926798.234285001, 926798.640000001, 926854.68, 926918.47143, 926928.014284998, 926990.145714998, 
927126.794284999, 927231.140000001, 927341.18, 927406.182854999, 927415.474284999, 927433.414285, 927463.622855, 927479.120000001, 927518.734285001, 927552.514284998, 927567.168570001, 927594.685715001, 927648.211429998, 927692.725715, 927656.385715, 927616.837145001, 927516.065715, 927481.920000002, 927450.614285, 927413.63143, 927400.234285001, 927395.728569999, 927348.834284998, 927272.831429999, 927215.568569999, 927137.551430002, 927096.622855, 927082.305714998, 927015.668570001, 927009.982855, 
927005.16, 926994.742855001, 926986.305714998, 926984.228569999, 926982.042854998, 926978.897144999, 926973.277144998, 926967.737144999, 926959.722855002, 926959.702854998, 926958.5, 926953.81143, 926952.66, 926928.442855, 926927.062855002, 926920.182854999, 926907.751430001, 926893.18857, 926876, 926859.68857, 926837.374285001, 926795.251430001, 926792.448569998, 926790.234285001)))"
5350020.00,0020.00,35,Ontario,535,35535,Toronto,B,20,BE,Beaches,NL,306538,5299,2187,314024,0.7,0.006999999999999999,"list(list(c(7229440.837145, 7229121.702855, 7229102.602855, 7229097.502855, 7229094.177145, 7229042.3, 7229010.065715, 7229009.94857, 7229008.217145, 7228986.165715, 7229017.46, 7229200.98857, 7229305.057145, 7229434.897145, 7229578.125715, 7229661.63143, 7229690.257145, 7229707.505715, 7229710.354285, 7229710.62, 7229716.037145, 7229724.214285, 7229748.297145, 7229767.91143, 7229796.35143, 7229799.302855, 7229805.565715, 7229810.634285, 7229817.08, 7229824.53143, 7229832.162855, 7229842.17143, 7229853.36857, 
7229862.914285, 7229972.01143, 7230016.514285, 7230019.362855, 7230028.725715, 7230068.197145, 7230054.642855, 7230153.197145, 7230226.417145, 7230305.737145, 7230314.28, 7230328.08, 7230335.44857, 7230335.6, 7230398.36, 7230484.52, 7230571.86857, 7230658.21143, 7230744.554285, 7230765.322855, 7230781.74, 7230859.737145, 7230867.04, 7230868.2, 7230874.754285, 7230882.46857, 7230883.66857, 7230884.134285, 7230876.554285, 7230866.77143, 7230842.73143, 7230816.24, 7230790.96857, 7230752.3, 7230710.54, 
7230623.002855, 7230539.505715, 7230336.534285, 7230149.914285, 7230125.322855, 7230097.057145, 7230091.617145, 7229972.145715, 7229798.62857, 7229798.242855, 7229614.16, 7229440.837145, 930428.525715001, 930256.248569999, 930284.088569999, 930293.177145001, 930299.202854998, 930393.154284999, 930451.674284998, 930451.882855002, 930455.737144999, 930497.574285001, 930514.625714999, 930617.165715002, 930673.645714998, 930746.408569999, 930824.062855002, 930869.168570001, 930883.662854999, 930891.948569998, 
930893.491429999, 930893.637145001, 930896.588569999, 930903.260000002, 930931.5, 930967.271430001, 931011.899999999, 931018.662854999, 931030.194285002, 931042.545715, 931053.071430001, 931063.760000002, 931073.454285, 931081.491429999, 931088.694285002, 931093.525715001, 931152.585715, 931177.191429999, 931178.737144999, 931184.577144999, 931204.768569998, 931313.037145, 931367.091430001, 931406.379999999, 931448.29143, 931452.797145002, 931459.768569998, 931464.157145001, 931464.242855001, 931497.322854999, 
931544.994284999, 931591.837145001, 931638.502854999, 931685.171429999, 931647.042854998, 931616.908569999, 931468.154284999, 931454.228569999, 931441.95143, 931428.559999999, 931402.879999999, 931383.585715, 931376.128570002, 931319.620000001, 931292.899999999, 931246.965714999, 931208.928569999, 931181.522854999, 931147.54857, 931119.257144999, 931073.420000002, 931028.300000001, 930918.105714999, 930821.248569999, 930807.477145001, 930790.977145001, 930780.640000001, 930715.562855002, 930621.04857, 
930620.845715001, 930524.134284999, 930428.525715001)))"
5350021.00,0021.00,35,Ontario,535,35535,Toronto,B,21,BE,Beaches,NL,306538,5299,2187,314024,0.7,0.006999999999999999,"list(list(c(7231449.217145, 7231398.5, 7230991.52857, 7230983.87143, 7230894.245715, 7230883.66857, 7230882.46857, 7230874.754285, 7230868.2, 7230867.04, 7230859.737145, 7230781.74, 7230765.322855, 7230744.554285, 7230831.07143, 7230888.785715, 7230916.22, 7231013.762855, 7231038.71143, 7231118.537145, 7231197.345715, 7231267.625715, 7231335.062855, 7231422.59143, 7231443.874285, 7231507.454285, 7231528.377145, 7231605.34857, 7231678.002855, 7231737.554285, 7231750.117145, 7231800.67143, 7231869.29143, 
7231952.317145, 7232041.862855, 7232131.397145, 7232227.637145, 7232310.477145, 7232394.977145, 7232443.87143, 7232474.98, 7232527.362855, 7232568.55143, 7232617.262855, 7232624.78, 7232635.8, 7232644.66, 7232802.905715, 7232802.917145, 7232807.36, 7232878.5, 7232542.14857, 7232457.205715, 7232346.96857, 7232190.017145, 7232114.385715, 7232013.942855, 7231935.614285, 7231885, 7231862.102855, 7231810.214285, 7231791.954285, 7231520.5, 7231507.957145, 7231502.745715, 7231449.217145, 930819.142855, 
930496.5, 931221.714285001, 931237.465714999, 931354.648570001, 931383.585715, 931402.879999999, 931428.559999999, 931441.95143, 931454.228569999, 931468.154284999, 931616.908569999, 931647.042854998, 931685.171429999, 931730.831429999, 931763.002854999, 931778.32, 931832.191429999, 931843.937144998, 931886.325715002, 931928.522854999, 931966.068569999, 932002.071430001, 932047.911430001, 932056.917144999, 932091.197145, 932102.222855002, 932143.051430002, 932178.942855, 932212.5, 932217.871429998, 
932243.559999999, 932278.739999998, 932320.657145001, 932366.854285002, 932413.065715, 932462.545715, 932505.465714999, 932550.762855001, 932574.085715, 932592.145714998, 932619.205715001, 932639.068569999, 932663.397144999, 932667.862854999, 932674.897144999, 932655.882855002, 932347.514284998, 932347.491429999, 932338.52, 932216.81143, 932110.271430001, 932083.365715001, 932005.031429999, 931893.5, 931839.754285, 931768.379999999, 931712.719999999, 931676.751430001, 931651.365715001, 931593.834284998, 
931573.588569999, 931272.625714999, 931192.831429999, 931159.671429999, 930819.142855)))"
